Name,ST,url,MLST_Profile,Genotype,SNPs_called
SRR5632728,2173,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.476.5,2.2.1,82
SRR5632766,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5632808,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,83
SRR5632862,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5632914,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
SRR5632948,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR5633023,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5633086,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5633129,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5633154,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5633188,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5633219,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR5633226,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5633344,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5642042,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2.EA3,82
SRR5645611,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5655450,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1.EA1,82
SRR5659601,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1.EA1,82
SRR5680501,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5714278,2209,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.484.1.5,2.3.3,82
SRR5714303,3738,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.880.1.1.5,3.0.1,82
SRR5742491,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2.Bd1,82
SRR5749780,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5755803,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5756395,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5756408,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5812118,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5812124,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5817319,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.3,82
SRR5828962,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2.Bd2,82
SRR5851085,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.4,80
SRR5864262,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5874356,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1.EA1,82
SRR5874459,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5874460,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
SRR5874461,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5874462,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5874464,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
SRR5887645,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2.Bd1,82
SRR5887785,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5887786,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
SRR5887794,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5887803,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5887812,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
SRR5906887,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5908142,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5908216,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5920240,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5949949,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR5949957,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5949958,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
SRR5949960,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5949963,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5949967,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5949971,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5949979,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1.EA1,82
SRR5949981,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5957747,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.1,82
SRR5957749,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5957751,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5957753,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5957759,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5957760,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5957761,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5957762,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5957763,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5957767,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5957768,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5974881,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5974888,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5974891,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.2,82
SRR5974894,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
SRR5974897,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5974901,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5974903,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5974904,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5974906,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5974908,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5974912,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5974913,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5974914,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5974915,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5974916,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5982990,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5982993,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5982996,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5982997,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR5983001,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5983002,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2,82
SRR5983010,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5986333,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5986334,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5986336,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5986355,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5986356,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5986489,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5986496,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5986535,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.2,82
SRR5986536,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5986537,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5986538,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5986540,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5986541,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2,82
SRR5986542,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5986543,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
SRR5986544,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5988787,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989249,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5989253,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989289,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989290,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2.2,82
SRR5989292,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5989293,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5989294,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.2,82
SRR5989297,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
SRR5989298,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989300,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5989302,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.2.2,82
SRR5989303,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5989305,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989306,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5989307,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2,82
SRR5989310,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5989313,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5989319,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989320,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.1,82
SRR5989322,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5989323,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5989324,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1,82
SRR5990001,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5990003,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5990004,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR5990007,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5990010,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3,82
SRR5990020,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5990026,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,81
SRR5990029,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5990033,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5990036,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR5990038,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5990039,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5990044,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.2,82
SRR5990056,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1,82
SRR5990292,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2,82
SRR5990341,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR5990342,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR5990343,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR6181295,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1.P1,82
SRR6203405,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
SRR6217703,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
SRR6217727,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
SRR6217896,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243563,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243566,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243569,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243575,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243595,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243598,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243602,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243603,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6243610,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6254927,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6289941,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6300161,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.4,80
SRR6300178,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.4,80
SRR6310510,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6310515,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6321483,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
SRR6326942,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
SRR6345575,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,0.0.3,82
SRR6354013,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6373483,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR6412947,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6412960,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.3,82
SRR6440559,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6446714,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
SRR6446732,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.1.1,82
SRR6465547,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,81
SRR6514740,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6663595,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6663717,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6676506,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
SRR6682113,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2.EA3,82
SRR6684999,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
SRR6703688,2209,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.484.1.5,2.3.3,82
SRR6703757,2209,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.484.1.5,2.3.3,82
SRR6703768,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR6703792,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
SRR6726259,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6760471,2209,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.484.1.5,2.3.3,82
SRR6760633,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1.P1,82
SRR6786496,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6809166,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6813646,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6870266,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6870499,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR6870501,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR6879363,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.5,82
SRR6879646,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6879655,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6879768,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6879878,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,3.3.1,82
SRR6880057,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6880071,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6881502,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6881505,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6881538,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6885497,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6902887,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
SRR6908126,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.1,82
SRR6940504,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR6940508,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
SRR7039737,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.3,82
SRR7039787,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.3.2,82
SRR7049843,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7049884,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7090674,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7090683,2,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.2.1.1.1.5,2.1,82
SRR7090698,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7090715,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR7108940,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR7140625,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.1,82
SRR7140650,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR7155910,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7155911,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7157814,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1,82
SRR7159875,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7163922,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
SRR7165014,1,http://mlst.warwick.ac.uk/mlst/dbs/Senterica,1.1.1.1.1.1.5,4.3.1.2,82
