experiment_accession,run_accession,accession,sample_accession,secondary_sample_accession,instrument_platform,instrument_model,library_name,library_layout,nominal_length,library_strategy,library_source,library_selection,read_count,base_count,center_name,fastq_bytes,cell_line,cell_type,collected_by,collection_date,country,description,environmental_sample,first_public,germline,identified_by,isolation_source,location,serotype,serovar,sex,submitted_sex,sub_species,tissue_type,tax_id,scientific_name,sample_alias,center_name_1,sampling_campaign,sampling_site,sampling_platform,protocol_label,project_name,host,host_tax_id,host_status,host_sex,submitted_host_sex,host_body_site,host_gravidity,investigation_type,experimental_factor,sample_collection,sequencing_method,sample_title,sample_material,taxonomic_identity_marker,completeness_score,contamination_score,binning_software,lat,lon,sample_capture_status,collection_date_submitted,submission_tool
ERX252463,ERR279130,SAMEA1903860,SAMEA1903860,ERS207176,ILLUMINA,Illumina HiSeq 2000,6750621,PAIRED,212.0,WGS,GENOMIC,RANDOM,2592794.0,518558800.0,Wellcome Sanger Institute,165553643;175348455,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1014451-sc-2013-01-17T09:52:45Z-1549434,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#33,,,,,,,,,2011,
ERX252466,ERR279133,SAMEA1903862,SAMEA1903862,ERS207179,ILLUMINA,Illumina HiSeq 2000,6750657,PAIRED,212.0,WGS,GENOMIC,RANDOM,2594011.0,518802200.0,Wellcome Sanger Institute,166234471;175658226,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1021854-sc-2013-01-17T09:52:48Z-1549437,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#36,,,,,,,,,2011,
ERX2679461,ERR2663652,SAMEA4759240,SAMEA4759240,ERS2579331,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1718948.0,519122296.0,Fondation Merieux,160529912;167938208,,,,2008-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343076_230133,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343076_230133,,,,,,,,,2008,
ERX2679332,ERR2663523,SAMEA4759110,SAMEA4759110,ERS2579202,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1730828.0,519248400.0,Fondation Merieux,135903610;178190424,,,,2006-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_255186,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_255186,,,,,,,,,2006,
SRX8237173,SRR11676248,SAMN14829575,SAMN14829575,SRS6588285,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2606473.0,519367597.0,,159718765;167109930,,,PHE,2020-04-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2020-05-07,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,941936.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 941936,,,,,,,,,2020-04,
ERX2679388,ERR2663579,SAMEA4759166,SAMEA4759166,ERS2579258,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1732032.0,519609600.0,Fondation Merieux,136421860;175663525,,,,2001-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_289103,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_289103,,,,,,,,,2001,
ERX2679722,ERR2663913,SAMEA4759501,SAMEA4759501,ERS2579592,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1720933.0,519721766.0,Fondation Merieux,159763349;177065873,,,,2010-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_247178,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_247178,,,,,,,,,2010,
ERX252434,ERR279101,SAMEA1903829,SAMEA1903829,ERS207147,ILLUMINA,Illumina HiSeq 2000,6750653,PAIRED,212.0,WGS,GENOMIC,RANDOM,2599884.0,519976800.0,Wellcome Sanger Institute,167075034;176151508,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1019515-sc-2013-01-17T09:52:13Z-1549405,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#4,,,,,,,,,2011,
ERX252442,ERR279109,SAMEA1903838,SAMEA1903838,ERS207155,ILLUMINA,Illumina HiSeq 2000,6750654,PAIRED,212.0,WGS,GENOMIC,RANDOM,2600005.0,520001000.0,Wellcome Sanger Institute,166521990;176000407,,,,2011-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1021106-sc-2013-01-17T09:52:22Z-1549413,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#12,,,,,,,,,2011,
ERX4101266,ERR4133952,SAMEA6824597,SAMEA6824597,ERS4552226,ILLUMINA,Illumina MiSeq,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1137800.0,520176197.0,University of Oxford,192680283;239261034,,,,2009-01-01,Nepal,Illumina MiSeq paired end sequencing,False,2020-05-14,False,,blood,,,,,,,,220341,Salmonella enterica subsp. enterica serovar Typhi str. CT18,01TY257,University of Oxford,,,,,,human,9606.0,diseased,,,,,,,,,01TY257,,,,,,,,,2009,
ERX2679803,ERR2663994,SAMEA4759582,SAMEA4759582,ERS2579673,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1723147.0,520390394.0,Fondation Merieux,156838034;173377484,,,,2012-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_288195,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_288195,,,,,,,,,2012,
ERX613737,ERR657414,SAMEA2603172,SAMEA2603172,ERS481158,ILLUMINA,Illumina HiSeq 2000,10791937,PAIRED,250.0,WGS,GENOMIC,RANDOM,5204410.0,520441000.0,Wellcome Sanger Institute,189711908;190971222,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,3.1.1,3.1.1,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH424-sc-1993713,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#46,,,,,,,,,2013,
ERX2679588,ERR2663779,SAMEA4759367,SAMEA4759367,ERS2579458,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1723750.0,520572500.0,Fondation Merieux,162496870;181498366,,,,2011-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343077_224187,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343077_224187,,,,,,,,,2011,
SRX6849822,SRR10120312,SAMN12751146,SAMN12751146,SRS5388298,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2614195.0,520579657.0,,163236198;168544795,,,PHE,2019-08-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-09-16,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,802759.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 802759,,,,,,,,,2019-08,
ERX2679383,ERR2663574,SAMEA4759161,SAMEA4759161,ERS2579253,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1735878.0,520763400.0,Fondation Merieux,137279121;178581396,,,,2000-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_286103,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_286103,,,,,,,,,2000,
ERX201164,ERR226505,SAMEA1687819,SAMEA1687819,ERS168234,ILLUMINA,Illumina HiSeq 2000,5899966,PAIRED,250.0,WGS,GENOMIC,RANDOM,2604235.0,520847000.0,Wellcome Sanger Institute,239599156;254204998,,,,2009-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-02-04,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SP47-sc-2012-09-05T11:15:50Z-1476194,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,8616_4#56,,,,,,,,,2009,
ERX2679708,ERR2663899,SAMEA4759487,SAMEA4759487,ERS2579578,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1727001.0,521554302.0,Fondation Merieux,161457491;180501221,,,,2010-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_236141,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_236141,,,,,,,,,2010,
SRX5137420,SRR8325603,SAMN10600004,SAMN10600004,SRS4149715,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2620538.0,521645216.0,,160328806;166804429,,,PHE,2018-12-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2018-12-17,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,652961.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 652961,,,,,,,,,2018-12,
ERX2679490,ERR2663681,SAMEA4759269,SAMEA4759269,ERS2579360,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1727466.0,521694732.0,Fondation Merieux,164422184;177285932,,,,2008-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343076_245154,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343076_245154,,,,,,,,,2008,
ERX2679686,ERR2663877,SAMEA4759465,SAMEA4759465,ERS2579556,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1727997.0,521855094.0,Fondation Merieux,158424734;177988562,,,,2009-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_214162,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_214162,,,,,,,,,2009,
ERX613694,ERR657371,SAMEA2603080,SAMEA2603080,ERS481066,ILLUMINA,Illumina HiSeq 2000,10791896,PAIRED,250.0,WGS,GENOMIC,RANDOM,5218816.0,521881600.0,Wellcome Sanger Institute,190233859;192065366,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,3.1.1,3.1.1,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH303-sc-1993616,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#3,,,,,,,,,2013,
ERX2679604,ERR2663795,SAMEA4759383,SAMEA4759383,ERS2579474,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1728734.0,522077668.0,Fondation Merieux,159202447;173234931,,,,2001-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343077_235129,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343077_235129,,,,,,,,,2001,
ERX299753,ERR326653,SAMEA2056529,SAMEA2056529,ERS223470,ILLUMINA,Illumina HiSeq 2000,7346716,PAIRED,221.0,WGS,GENOMIC,RANDOM,2611885.0,522377000.0,Wellcome Sanger Institute,178532366;184584023,,,,2007-01-01,Indonesia,Illumina HiSeq 2000 paired end sequencing,False,2013-08-14,False,,Not known,,Not known,Not known,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,SBVW338-sc-2013-03-15T13:02:55Z-1584341,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9953_5#57,,,,,,,,,2007,
ERX2679319,ERR2663510,SAMEA4759097,SAMEA4759097,ERS2579189,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1741717.0,522515100.0,Fondation Merieux,138509906;179733944,,,,1999-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_247103,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_247103,,,,,,,,,1999,
ERX252485,ERR279152,SAMEA1903881,SAMEA1903881,ERS207198,ILLUMINA,Illumina HiSeq 2000,6750695,PAIRED,212.0,WGS,GENOMIC,RANDOM,2613645.0,522729000.0,Wellcome Sanger Institute,166546477;175506098,,,,2012-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1032281-sc-2013-01-17T09:53:09Z-1549456,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#55,,,,,,,,,2012,
ERX311053,ERR338148,SAMEA2066345,SAMEA2066345,ERS239605,ILLUMINA,Illumina HiSeq 2000,7472961,PAIRED,217.0,WGS,GENOMIC,RANDOM,2614166.0,522833200.0,Wellcome Sanger Institute,183933842;189626353,,,,2007-01-01,Kenya,Illumina HiSeq 2000 paired end sequencing,False,2013-09-03,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,2010K_0509-sc-2013-04-23T13:54:26Z-1616451,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,10071_8#79,,,,,,,,,2007,
ERX613746,ERR657423,SAMEA2603191,SAMEA2603191,ERS481177,ILLUMINA,Illumina HiSeq 2000,10791950,PAIRED,250.0,WGS,GENOMIC,RANDOM,5229174.0,522917400.0,Wellcome Sanger Institute,188696781;190287530,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,2.2.0,2.2.0,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH844-sc-1993733,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#55,,,,,,,,,2013,
SRX2190485,SRR4295048,SAMN05805038,SAMN05805038,SRS1713056,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,1073131.0,523145354.0,,183292367;205914928,,,CDC,2016-08-01,USA,Illumina MiSeq sequencing,False,2016-09-27,False,,Blood,,Typhi,Typhi,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS004204,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|stevedietrich on 2016-09-27; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,Aug-2016,
ERX2679357,ERR2663548,SAMEA4759135,SAMEA4759135,ERS2579227,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1744259.0,523277700.0,Fondation Merieux,137718169;180443475,,,,2000-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_270103,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_270103,,,,,,,,,2000,
SRX2956539,SRR5756395,SAMN07258307,SAMN07258307,SRS2313742,ILLUMINA,Illumina MiSeq,NexteraXT,PAIRED,,WGS,GENOMIC,RANDOM,1167342.0,523490816.0,,193835550;220844341,,,CDC,2017-05-01,USA,Illumina MiSeq sequencing,False,2017-06-28,False,,"Blood, NOS",,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNUSAS014486,,,,,,,,,,,,,,,,,,This sample has been submitted by pda|waphl on 2017-11-08; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,May-2017,
ERX252462,ERR279129,SAMEA1903859,SAMEA1903859,ERS207175,ILLUMINA,Illumina HiSeq 2000,6750704,PAIRED,212.0,WGS,GENOMIC,RANDOM,2617523.0,523504600.0,Wellcome Sanger Institute,167073712;176357935,,,,2012-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,1030630-sc-2013-01-17T09:52:44Z-1549433,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#32,,,,,,,,,2012,
SRX10121469,SRR13733909,SAMN17937365,SAMN17937365,SRS8276149,ILLUMINA,Illumina MiSeq,PNCS006475,PAIRED,,WGS,GENOMIC,RANDOM,1173768.0,523539282.0,,177682539;209908429,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-02-18,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS006475,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-18; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
SRX10121490,SRR13733888,SAMN17937370,SAMN17937370,SRS8276170,ILLUMINA,Illumina MiSeq,PNCS005932,PAIRED,,WGS,GENOMIC,RANDOM,1167607.0,523605160.0,,182200577;208931193,,,PHAC,2018-01-01,Canada,Illumina MiSeq sequencing,False,2021-02-18,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS005932,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2021-02-18; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2018,
ERX201147,ERR226488,SAMEA1687824,SAMEA1687824,ERS168215,ILLUMINA,Illumina HiSeq 2000,5899949,PAIRED,250.0,WGS,GENOMIC,RANDOM,2618460.0,523692000.0,Wellcome Sanger Institute,240814586;255618084,,,,2009-01-01,India,Illumina HiSeq 2000 paired end sequencing,False,2013-02-04,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BCR_49-sc-2012-09-05T11:05:54Z-1476177,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,8616_4#39,,,,,,,,,2009,
SRX5190664,SRR8380690,SAMN10662918,SAMN10662918,SRS4196845,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2620588.0,523703497.0,,142831504;151384910,,,PHE,2018-12-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-01-02,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,657282.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 657282,,,,,,,,,2018-12,
SRX9171979,SRR12692068,SAMN16192629,SAMN16192629,SRS7409762,ILLUMINA,Illumina MiSeq,17-7118,PAIRED,,WGS,GENOMIC,RANDOM,1054587.0,523706172.0,,173200978;213794512,,,PHAC,2017-09-22,Canada,Illumina MiSeq sequencing,False,2020-09-23,False,,blood,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,PNCS013624,,,,,,,Homo sapiens,9606.0,,,,,,,,,,This sample has been submitted by pda|pulsenet_canada on 2020-09-23; Salmonella enterica subsp. enterica serovar Typhi,,,,,,,,,2017-09-22,
SRX10307341,SRR13927922,SAMN18246037,SAMN18246037,SRS8428593,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,1830031.0,523921030.0,,160966186;163244379,,,PHE,2006-09-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2021-03-12,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,1128483.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 1128483,,,,,,,,,2006-09,
ERX2679560,ERR2663751,SAMEA4759339,SAMEA4759339,ERS2579430,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1734887.0,523935874.0,Fondation Merieux,163607521;171520152,,,,2013-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343077_210183,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343077_210183,,,,,,,,,2013,
ERX2679721,ERR2663912,SAMEA4759500,SAMEA4759500,ERS2579591,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1734896.0,523938592.0,Fondation Merieux,155826394;163451816,,,,2006-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343078_247119,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343078_247119,,,,,,,,,2006,
ERX2679459,ERR2663650,SAMEA4759238,SAMEA4759238,ERS2579329,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1735026.0,523977852.0,Fondation Merieux,161791040;167094347,,,,2008-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343076_229145,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343076_229145,,,,,,,,,2008,
SRX2780023,SRR5500510,SAMN06885602,SAMN06885602,SRS2163118,ILLUMINA,Illumina HiSeq 2500,161048,PAIRED,,WGS,GENOMIC,RANDOM,2620385.0,524077000.0,,161722265;165365042,,,PHE,2015-09-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2017-05-05,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,161048.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 161048,,,,,,,,,Sep-2015,
ERX252486,ERR279153,SAMEA1903882,SAMEA1903882,ERS207199,ILLUMINA,Illumina HiSeq 2000,6750707,PAIRED,212.0,WGS,GENOMIC,RANDOM,2622082.0,524416400.0,Wellcome Sanger Institute,167073591;176411178,,,,2009-01-01,Malawi,Illumina HiSeq 2000 paired end sequencing,False,2013-05-28,False,,Not known,,H58,H58,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,A53789-sc-2013-01-17T09:53:10Z-1549457,Wellcome Sanger Institute,,,,,,Homo sapiens,9606.0,Not known,,,,,,,,,9475_6#56,,,,,,,,,2009,
SRX6867537,SRR10139527,SAMN12783637,SAMN12783637,SRS5404973,ILLUMINA,Illumina HiSeq 2500,strain,PAIRED,,WGS,GENOMIC,RANDOM,2616490.0,524654669.0,,159472381;166078347,,,PHE,2019-09-01,United Kingdom: United Kingdom,Illumina HiSeq 2500 sequencing,False,2019-09-22,False,,human,,Typhi,Typhi,,,enterica,,90370,Salmonella enterica subsp. enterica serovar Typhi,804498.biosample,,,,,,,Homo sapiens,9606.0,,,,,,,,,,Salmonella enterica enterica serovar Salmonella Typhi 804498,,,,,,,,,2019-09,
ERX2679471,ERR2663662,SAMEA4759250,SAMEA4759250,ERS2579341,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1737707.0,524787514.0,Fondation Merieux,162550273;170350095,,,,2004-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,343076_235168,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,343076_235168,,,,,,,,,2004,
ERX2679394,ERR2663585,SAMEA4759173,SAMEA4759173,ERS2579264,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1749454.0,524836200.0,Fondation Merieux,138379595;175736165,,,,2007-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_292186,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_292186,,,,,,,,,2007,
ERX2679360,ERR2663551,SAMEA4759138,SAMEA4759138,ERS2579230,ILLUMINA,Illumina HiSeq 4000,unspecified,PAIRED,300.0,WGS,GENOMIC,RANDOM,1749715.0,524914500.0,Fondation Merieux,138435888;178920841,,,,2006-01-01,Bangladesh,Illumina HiSeq 4000 paired end sequencing,False,2018-10-18,False,,Human,,,,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,311189_271186,Fondation Merieux,,,,,,human,9606.0,diseased,,,,,,,,,311189_271186,,,,,,,,,2006,
ERX613697,ERR657374,SAMEA2603085,SAMEA2603085,ERS481071,ILLUMINA,Illumina HiSeq 2000,10791932,PAIRED,250.0,WGS,GENOMIC,RANDOM,5249208.0,524920800.0,Wellcome Sanger Institute,190061220;192109582,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,3.1.1,3.1.1,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH988-sc-1993621,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#6,,,,,,,,,2013,
ERX613712,ERR657389,SAMEA2603117,SAMEA2603117,ERS481103,ILLUMINA,Illumina HiSeq 2000,10791922,PAIRED,250.0,WGS,GENOMIC,RANDOM,5249794.0,524979400.0,Wellcome Sanger Institute,189189004;191149417,,,,2013-01-01,Nigeria: Outskirts of Abuja,Illumina HiSeq 2000 paired end sequencing,False,2014-10-15,False,,blood,,2.2.0,2.2.0,,,,,90370,Salmonella enterica subsp. enterica serovar Typhi,BH1034-sc-1993654,Wellcome Sanger Institute,,,,,,homo sapiens,9606.0,diseased,,,,,,,,,13566_1#21,,,,,,,,,2013,
