,Name,ST,MLST_Profile,lineage
29011,ERR1559739,292,17.183.20.19.144.18.22.19,2.2.9
29012,ERR4972538,215,17.15.20.19.20.18.22.19,4.1.2.1
29013,ERR4972473,215,17.15.20.19.20.18.22.19,4.4.1.1
29014,ERR4972481,279,140.15.20.19.20.18.22.19,4.3.3
29015,ERR4972497,215,17.15.20.19.20.18.22.19,4.3.2
29016,ERR4972514,215,17.15.20.19.20.18.22.19,4.1.2.1
29017,ERR4972523,279,140.15.20.19.20.18.22.19,4.3.3
29018,ERR4972563,215,17.15.20.19.20.18.22.19,4.3.2
29019,ERR4972505,215,17.15.20.19.20.18.22.19,4.3.2
29020,ERR4972486,279,140.15.20.19.20.18.22.19,4.3.3
29021,ERR4972502,215,17.15.20.19.20.18.22.19,4.3.2
29022,ERR760859,215,17.15.20.19.20.18.22.19,4.1.2.1
29023,ERR4972475,279,140.15.20.19.20.18.22.19,4.3.3
29024,ERR4972476,279,140.15.20.19.20.18.22.19,4.3.3
29025,ERR4972480,279,140.15.20.19.20.18.22.19,4.3.3
29026,ERR4972541,215,17.15.20.19.20.18.22.19,4.3.2
29027,ERR4972519,215,17.15.20.19.20.18.22.19,4.1.2.1
29028,ERR4972559,279,140.15.20.19.20.18.22.19,4.3.3
29029,ERR4972487,279,140.15.20.19.20.18.22.19,4.3.3
29030,ERR4972495,215,17.15.20.19.20.18.22.19,4.1.2.1
29031,ERR4972539,276,17.15.20.19.144.18.22.19,4.1.1.2
29032,ERR4972472,215,17.15.20.19.20.18.22.19,4.1.2.1
29033,ERR757146,215,17.15.20.19.20.18.22.19,4.1.2.1
29034,ERR4972543,215,17.15.20.19.20.18.22.19,4.3.2
29035,ERR4972560,215,17.15.20.19.20.18.22.19,4.1.1
29036,ERR4972537,279,140.15.20.19.20.18.22.19,4.3.3
29037,ERR4972569,215,17.15.20.19.20.18.22.19,4.1.2.1
29038,ERR757147,215,17.15.20.19.20.18.22.19,4.1.2.1
29039,ERR757152,215,17.15.20.19.20.18.22.19,4.1.2.1
29040,ERR4972589,215,17.15.20.19.20.18.22.19,4.3.2
29041,ERR760900,215,17.15.20.19.20.18.22.19,4.1.2.1
29042,ERR4972489,215,17.15.20.19.20.18.22.19,4.3.2
29043,ERR4972587,215,17.15.20.19.20.18.22.19,4.3.2
29044,ERR4972570,215,17.15.20.19.20.18.22.19,4.1.2.1
29045,ERR757151,a3642ef1ff3da2afec8c35df3e7766813efaaaad,17.15.20.8fd398714511758d9483514c99029af3189a7f1e.20.18.22.19,4.1.2.1
29046,ERR4972572,279,140.15.20.19.20.18.22.19,4.3.3
29047,ERR850078,215,17.15.20.19.20.18.22.19,4.1.2.1
29048,ERR4972557,279,140.15.20.19.20.18.22.19,4.3.3
29049,ERR776672,215,17.15.20.19.20.18.22.19,4.3.2
29050,ERR757145,215,17.15.20.19.20.18.22.19,4.1.2.1
29051,ERR757150,33054d362ac26a128f3edf2b57bb343fdb374a29,17.15.20.19.20.5556e5f5c8a8374e46bee76e427c97c3338bd887.22.19,4.1.2.1
29052,ERR4972525,215,17.15.20.19.20.18.22.19,4.1.2.1
29053,ERR760881,215,17.15.20.19.20.18.22.19,4.1.2.1
29054,ERR4972582,215,17.15.20.19.20.18.22.19,4.1.1
29055,ERR4972586,276,17.15.20.19.144.18.22.19,4.1.1.2
29056,ERR4972471,215,17.15.20.19.20.18.22.19,4.3.2
29057,ERR4972540,279,140.15.20.19.20.18.22.19,4.3.3
29058,ERR4972522,215,17.15.20.19.20.18.22.19,4.1.2.1
29059,ERR4972516,215,17.15.20.19.20.18.22.19,4.1.2.1
29060,ERR760908,215,17.15.20.19.20.18.22.19,4.1.2.1
29061,ERR4972536,215,17.15.20.19.20.18.22.19,4.3.2
29062,ERR4972530,279,140.15.20.19.20.18.22.19,4.3.3
29063,ERR4972520,215,17.15.20.19.20.18.22.19,4.1.2.1
29064,ERR4972492,279,140.15.20.19.20.18.22.19,4.3.3
29065,ERR757148,215,17.15.20.19.20.18.22.19,4.1.2.1
29066,ERR4972592,215,17.15.20.19.20.18.22.19,4.3.2
29067,ERR760861,215,17.15.20.19.20.18.22.19,4.1.2.1
29068,ERR4972585,215,17.15.20.19.20.18.22.19,4.3.2
29069,ERR760603,215,17.15.20.19.20.18.22.19,4.1.2.1
29070,ERR760899,215,17.15.20.19.20.18.22.19,4.1.2.1
29071,ERR4972548,215,17.15.20.19.20.18.22.19,4.1.2.1
29072,ERR4972555,215,17.15.20.19.20.18.22.19,4.3.2
29073,ERR772256,215,17.15.20.19.20.18.22.19,4.3.2
29074,SRR12266248,215,17.15.20.19.20.18.22.19,4.1.1
29075,ERR4972484,215,17.15.20.19.20.18.22.19,4.3.2
29076,ERR4972554,215,17.15.20.19.20.18.22.19,4.3.2
29077,ERR4972547,215,17.15.20.19.20.18.22.19,4.4.1.1
29078,ERR4972546,215,17.15.20.19.20.18.22.19,4.3.2
29079,ERR4972545,276,17.15.20.19.144.18.22.19,4.3.2
29080,ERR4972493,279,140.15.20.19.20.18.22.19,4.3.3
29081,ERR4972591,215,17.15.20.19.20.18.22.19,4.3.2
29082,ERR4972556,279,140.15.20.19.20.18.22.19,4.3.3
29083,ERR757183,215,17.15.20.19.20.18.22.19,4.1.2.1
29084,ERR4972564,215,17.15.20.19.20.18.22.19,4.3.2
29085,ERR760925,215,17.15.20.19.20.18.22.19,4.1.2.1
29086,ERR760831,215,17.15.20.19.20.18.22.19,4.1.2.1
29087,ERR760599,215,17.15.20.19.20.18.22.19,4.1.2.1
29088,ERR4972526,215,17.15.20.19.20.18.22.19,4.3.2
29089,ERR4972511,215,17.15.20.19.20.18.22.19,4.1.2.1
29090,ERR4972552,215,17.15.20.19.20.18.22.19,4.3.2
29091,ERR4972542,215,17.15.20.19.20.18.22.19,4.3.2
29092,ERR4972507,215,17.15.20.19.20.18.22.19,4.3.2
29093,ERR4972583,279,140.15.20.19.20.18.22.19,4.3.3
29094,ERR760768,215,17.15.20.19.20.18.22.19,4.1.2.1
29095,ERR760738,215,17.15.20.19.20.18.22.19,4.1.2.1
29096,ERR4972566,215,17.15.20.19.20.18.22.19,4.3.2
29097,ERR760748,215,17.15.20.19.20.18.22.19,4.1.2.1
29098,ERR4972485,279,140.15.20.19.20.18.22.19,4.3.3
29099,ERR760793,215,17.15.20.19.20.18.22.19,4.1.2.1
29100,ERR760837,215,17.15.20.19.20.18.22.19,4.1.2.1
29101,ERR4972562,215,17.15.20.19.20.18.22.19,4.3.2
29102,ERR4972549,215,17.15.20.19.20.18.22.19,4.1.2.1
29103,ERR4972568,215,17.15.20.19.20.18.22.19,4.3.2
29104,ERR4972504,215,17.15.20.19.20.18.22.19,4.1.2.1
29105,ERR4972494,279,140.15.20.19.20.18.22.19,4.3.3
29106,ERR4972544,215,17.15.20.19.20.18.22.19,4.3.2
29107,ERR4972561,215,17.15.20.19.20.18.22.19,4.3.2
29108,ERR760842,215,17.15.20.19.20.18.22.19,4.1.2.1
29109,ERR760741,215,17.15.20.19.20.18.22.19,4.1.2.1
29110,ERR4972512,279,140.15.20.19.20.18.22.19,4.3.3
29111,ERR4972509,215,17.15.20.19.20.18.22.19,4.1.2.1
29112,ERR760880,215,17.15.20.19.20.18.22.19,4.1.2.1
29113,ERR760891,215,17.15.20.19.20.18.22.19,4.1.2.1
29114,ERR4972558,279,140.15.20.19.20.18.22.19,4.3.3
29115,ERR760604,215,17.15.20.19.20.18.22.19,4.1.2.1
29116,ERR760866,215,17.15.20.19.20.18.22.19,4.1.2.1
29117,ERR760864,215,17.15.20.19.20.18.22.19,4.1.2.1
29118,ERR760885,215,17.15.20.19.20.18.22.19,4.1.2.1
29119,ERR4972565,215,17.15.20.19.20.18.22.19,4.3.2
29120,ERR4972553,215,17.15.20.19.20.18.22.19,4.3.2
29121,ERR760767,215,17.15.20.19.20.18.22.19,4.1.2.1
29122,ERR4972581,215,17.15.20.19.20.18.22.19,4.1.2.1
29123,ERR772257,215,17.15.20.19.20.18.22.19,4.3.2
29124,ERR4972490,215,17.15.20.19.20.18.22.19,4.1.2.1
29125,ERR4972482,215,17.15.20.19.20.18.22.19,4.1.1
29126,ERR760839,215,17.15.20.19.20.18.22.19,4.1.2.1
29127,ERR757181,215,17.15.20.19.20.18.22.19,4.1.2.1
29128,ERR757184,215,17.15.20.19.20.18.22.19,4.1.2.1
29129,ERR760860,215,17.15.20.19.20.18.22.19,4.1.2.1
29130,ERR760890,215,17.15.20.19.20.18.22.19,4.1.2.1
29131,ERR760784,215,17.15.20.19.20.18.22.19,4.1.2.1
29132,ERR4972479,215,17.15.20.19.20.18.22.19,4.3.2
29133,ERR760914,215,17.15.20.19.20.18.22.19,4.1.2.1
29134,ERR760758,215,17.15.20.19.20.18.22.19,4.1.2.1
29135,ERR760882,215,17.15.20.19.20.18.22.19,4.1.2.1
29136,ERR760838,215,17.15.20.19.20.18.22.19,4.1.2.1
29137,ERR4972532,279,140.15.20.19.20.18.22.19,4.3.3
29138,ERR4972500,279,140.15.20.19.20.18.22.19,4.3.3
29139,ERR4972529,279,140.15.20.19.20.18.22.19,4.3.3
29140,ERR757160,215,17.15.20.19.20.18.22.19,4.1.2.1
29141,ERR776664,276,17.15.20.19.144.18.22.19,4.3.2
29142,ERR760876,215,17.15.20.19.20.18.22.19,4.1.2.1
29143,ERR772258,276,17.15.20.19.144.18.22.19,4.3.2
29144,ERR4972517,279,140.15.20.19.20.18.22.19,4.3.3
29145,ERR760597,215,17.15.20.19.20.18.22.19,4.1.2.1
29146,ERR760608,215,17.15.20.19.20.18.22.19,4.1.2.1
29147,ERR760863,215,17.15.20.19.20.18.22.19,4.1.2.1
29148,ERR776453,215,17.15.20.19.20.18.22.19,4.3.2
29149,ERR845303,215,17.15.20.19.20.18.22.19,4.1.2.1
29150,ERR760796,215,17.15.20.19.20.18.22.19,4.1.2.1
29151,ERR4972521,215,17.15.20.19.20.18.22.19,4.1.2.1
29152,ERR4972528,279,140.15.20.19.20.18.22.19,4.3.3
29153,ERR760789,215,17.15.20.19.20.18.22.19,4.1.2.1
29154,ERR760883,215,17.15.20.19.20.18.22.19,4.1.2.1
29155,ERR760810,215,17.15.20.19.20.18.22.19,4.1.2.1
29156,ERR4972571,279,140.15.20.19.20.18.22.19,4.3.3
29157,ERR760739,215,17.15.20.19.20.18.22.19,4.1.2.1
29158,ERR776662,215,17.15.20.19.20.18.22.19,4.3.2
29159,ERR760846,215,17.15.20.19.20.18.22.19,4.1.2.1
29160,ERR760872,215,17.15.20.19.20.18.22.19,4.1.2.1
29161,ERR760596,215,17.15.20.19.20.18.22.19,4.1.2.1
29162,ERR760855,215,17.15.20.19.20.18.22.19,4.1.2.1
29163,ERR760609,215,17.15.20.19.20.18.22.19,4.1.2.1
29164,ERR760782,215,17.15.20.19.20.18.22.19,4.1.2.1
29165,ERR760734,215,17.15.20.19.20.18.22.19,4.1.2.1
29166,ERR845329,215,17.15.20.19.20.18.22.19,4.1.2.1
29167,ERR760598,215,17.15.20.19.20.18.22.19,4.1.2.1
29168,ERR760605,215,17.15.20.19.20.18.22.19,4.1.2.1
29169,ERR4972501,215,17.15.20.19.20.18.22.19,4.1.1
29170,ERR776675,215,17.15.20.19.20.18.22.19,4.3.2
29171,ERR4972478,215,17.15.20.19.20.18.22.19,4.3.2
29172,ERR4972576,279,140.15.20.19.20.18.22.19,4.3.3
29173,ERR760843,215,17.15.20.19.20.18.22.19,4.1.2.1
29174,ERR776663,215,17.15.20.19.20.18.22.19,4.3.2
29175,ERR776660,215,17.15.20.19.20.18.22.19,4.3.2
29176,ERR776674,215,17.15.20.19.20.18.22.19,4.3.2
29177,ERR760884,215,17.15.20.19.20.18.22.19,4.1.2.1
29178,ERR4972499,215,17.15.20.19.20.18.22.19,4.4.1.1
29179,ERR760744,215,17.15.20.19.20.18.22.19,4.1.2.1
29180,ERR760887,215,17.15.20.19.20.18.22.19,4.1.2.1
29181,ERR4972518,279,140.15.20.19.20.18.22.19,4.3.3
29182,ERR760737,215,17.15.20.19.20.18.22.19,4.1.2.1
29183,ERR760924,215,17.15.20.19.20.18.22.19,4.1.2.1
29184,ERR760894,215,17.15.20.19.20.18.22.19,4.1.2.1
29185,ERR760902,215,17.15.20.19.20.18.22.19,4.1.2.1
29186,ERR760752,215,17.15.20.19.20.18.22.19,4.1.2.1
29187,ERR760867,215,17.15.20.19.20.18.22.19,4.1.2.1
29188,ERR757173,215,17.15.20.19.20.18.22.19,4.1.2.1
29189,ERR760851,215,17.15.20.19.20.18.22.19,4.1.2.1
29190,ERR760745,215,17.15.20.19.20.18.22.19,4.1.2.1
29191,ERR760740,215,17.15.20.19.20.18.22.19,4.1.2.1
29192,ERR772265,215,17.15.20.19.20.18.22.19,4.3.2
29193,ERR757189,215,17.15.20.19.20.18.22.19,4.1.2.1
29194,ERR776456,215,17.15.20.19.20.18.22.19,4.3.2
29195,ERR4972498,215,17.15.20.19.20.18.22.19,4.1.2.1
29196,ERR760911,215,17.15.20.19.20.18.22.19,4.1.2.1
29197,ERR4972580,215,17.15.20.19.20.18.22.19,4.1.2.1
29198,ERR760893,215,17.15.20.19.20.18.22.19,4.1.2.1
29199,ERR776458,215,17.15.20.19.20.18.22.19,4.3.2
29200,ERR760865,215,17.15.20.19.20.18.22.19,4.1.2.1
29201,ERR776661,607c42078b1b76668d86f8845318bf97721dae9a,17.15.20.19..18.22.19,4.3.2
29202,ERR757182,215,17.15.20.19.20.18.22.19,4.1.2.1
29203,ERR760850,215,17.15.20.19.20.18.22.19,4.1.2.1
29204,ERR776472,215,17.15.20.19.20.18.22.19,4.3.2
29205,ERR757165,215,17.15.20.19.20.18.22.19,4.1.2.1
29206,ERR760922,215,17.15.20.19.20.18.22.19,4.1.2.1
29207,ERR760803,215,17.15.20.19.20.18.22.19,4.1.2.1
29208,ERR760871,215,17.15.20.19.20.18.22.19,4.1.2.1
29209,ERR760809,215,17.15.20.19.20.18.22.19,4.1.2.1
29210,ERR757161,215,17.15.20.19.20.18.22.19,4.1.2.1
29211,ERR760821,215,17.15.20.19.20.18.22.19,4.1.2.1
29212,ERR760927,215,17.15.20.19.20.18.22.19,4.1.2.1
29213,ERR760795,215,17.15.20.19.20.18.22.19,4.1.2.1
29214,ERR776473,215,17.15.20.19.20.18.22.19,4.3.2
29215,ERR760856,215,17.15.20.19.20.18.22.19,4.1.2.1
29216,ERR760743,215,17.15.20.19.20.18.22.19,4.1.2.1
29217,ERR760918,215,17.15.20.19.20.18.22.19,4.1.2.1
29218,ERR776467,215,17.15.20.19.20.18.22.19,4.3.2
29219,ERR776470,215,17.15.20.19.20.18.22.19,4.3.2
29220,ERR760847,215,17.15.20.19.20.18.22.19,4.1.2.1
29221,ERR760825,215,17.15.20.19.20.18.22.19,4.1.2.1
29222,ERR760811,215,17.15.20.19.20.18.22.19,4.1.2.1
29223,ERR776464,215,17.15.20.19.20.18.22.19,4.3.2
29224,ERR757162,215,17.15.20.19.20.18.22.19,4.1.2.1
29225,ERR760602,215,17.15.20.19.20.18.22.19,4.1.2.1
29226,ERR760819,215,17.15.20.19.20.18.22.19,4.1.2.1
29227,ERR760836,215,17.15.20.19.20.18.22.19,4.1.2.1
29228,ERR4972503,215,17.15.20.19.20.18.22.19,4.3.2
29229,ERR845305,215,17.15.20.19.20.18.22.19,4.1.2.1
29230,ERR776452,215,17.15.20.19.20.18.22.19,4.3.2
29231,ERR760830,215,17.15.20.19.20.18.22.19,4.1.2.1
29232,ERR760607,215,17.15.20.19.20.18.22.19,4.1.2.1
29233,ERR760886,215,17.15.20.19.20.18.22.19,4.1.2.1
29234,ERR760814,215,17.15.20.19.20.18.22.19,4.1.2.1
29235,ERR760732,215,17.15.20.19.20.18.22.19,4.1.2.1
29236,ERR4972515,215,17.15.20.19.20.18.22.19,4.1.2.1
29237,ERR772264,215,17.15.20.19.20.18.22.19,4.3.2
29238,ERR757187,215,17.15.20.19.20.18.22.19,4.1.2.1
29239,ERR760854,215,17.15.20.19.20.18.22.19,4.1.2.1
29240,ERR757179,215,17.15.20.19.20.18.22.19,4.1.2.1
29241,ERR760841,215,17.15.20.19.20.18.22.19,4.1.2.1
29242,ERR760834,215,17.15.20.19.20.18.22.19,4.1.2.1
29243,ERR760901,215,17.15.20.19.20.18.22.19,4.1.2.1
29244,ERR4972510,279,140.15.20.19.20.18.22.19,4.3.3
29245,ERR757186,215,17.15.20.19.20.18.22.19,4.1.2.1
29246,ERR776455,215,17.15.20.19.20.18.22.19,4.3.2
29247,ERR760826,215,17.15.20.19.20.18.22.19,4.1.2.1
29248,ERR757180,215,17.15.20.19.20.18.22.19,4.1.2.1
29249,ERR776471,215,17.15.20.19.20.18.22.19,4.3.2
29250,ERR760749,215,17.15.20.19.20.18.22.19,4.1.2.1
29251,ERR776670,215,17.15.20.19.20.18.22.19,4.3.2
29252,ERR760790,215,17.15.20.19.20.18.22.19,4.1.2.1
29253,ERR757170,215,17.15.20.19.20.18.22.19,4.1.2.1
29254,ERR776465,215,17.15.20.19.20.18.22.19,4.3.2
29255,ERR4972551,215,17.15.20.19.20.18.22.19,4.3.2
29256,ERR776459,215,17.15.20.19.20.18.22.19,4.3.2
29257,ERR760868,215,17.15.20.19.20.18.22.19,4.1.2.1
29258,ERR760600,215,17.15.20.19.20.18.22.19,4.1.2.1
29259,ERR757188,215,17.15.20.19.20.18.22.19,4.1.2.1
29260,ERR760761,215,17.15.20.19.20.18.22.19,4.1.2.1
29261,ERR760820,215,17.15.20.19.20.18.22.19,4.1.2.1
29262,ERR760822,215,17.15.20.19.20.18.22.19,4.1.2.1
29263,ERR760611,215,17.15.20.19.20.18.22.19,4.1.2.1
29264,ERR760813,215,17.15.20.19.20.18.22.19,4.1.2.1
29265,ERR760874,215,17.15.20.19.20.18.22.19,4.1.2.1
29266,ERR760762,215,17.15.20.19.20.18.22.19,4.1.2.1
29267,ERR760829,215,17.15.20.19.20.18.22.19,4.1.2.1
29268,ERR776454,215,17.15.20.19.20.18.22.19,4.3.2
29269,ERR760786,215,17.15.20.19.20.18.22.19,4.1.2.1
29270,ERR760818,215,17.15.20.19.20.18.22.19,4.1.2.1
29271,ERR776668,215,17.15.20.19.20.18.22.19,4.3.2
29272,ERR757167,215,17.15.20.19.20.18.22.19,4.1.2.1
29273,ERR760765,215,17.15.20.19.20.18.22.19,4.1.2.1
29274,ERR760595,215,17.15.20.19.20.18.22.19,4.1.2.1
29275,ERR760840,215,17.15.20.19.20.18.22.19,4.1.2.1
29276,ERR760612,215,17.15.20.19.20.18.22.19,4.1.2.1
29277,ERR760888,215,17.15.20.19.20.18.22.19,4.1.2.1
29278,ERR760873,215,17.15.20.19.20.18.22.19,4.1.2.1
29279,ERR760896,215,17.15.20.19.20.18.22.19,4.1.2.1
29280,ERR760760,215,17.15.20.19.20.18.22.19,4.1.2.1
29281,ERR760756,215,17.15.20.19.20.18.22.19,4.1.2.1
29282,ERR760875,215,17.15.20.19.20.18.22.19,4.1.2.1
29283,ERR760601,215,17.15.20.19.20.18.22.19,4.1.2.1
29284,ERR845307,215,17.15.20.19.20.18.22.19,4.1.2.1
29285,ERR776468,215,17.15.20.19.20.18.22.19,4.3.2
29286,ERR760823,215,17.15.20.19.20.18.22.19,4.1.2.1
29287,ERR760845,215,17.15.20.19.20.18.22.19,4.1.2.1
29288,ERR760832,215,17.15.20.19.20.18.22.19,4.1.2.1
29289,ERR4972491,215,17.15.20.19.20.18.22.19,4.3.2
29290,ERR757176,215,17.15.20.19.20.18.22.19,4.1.2.1
29291,ERR760827,215,17.15.20.19.20.18.22.19,4.1.2.1
29292,ERR757164,215,17.15.20.19.20.18.22.19,4.1.2.1
29293,ERR760835,215,17.15.20.19.20.18.22.19,4.1.2.1
29294,ERR760892,215,17.15.20.19.20.18.22.19,4.1.2.1
29295,ERR757174,215,17.15.20.19.20.18.22.19,4.1.2.1
29296,ERR757175,215,17.15.20.19.20.18.22.19,4.1.2.1
29297,ERR760791,215,17.15.20.19.20.18.22.19,4.1.2.1
29298,ERR760801,215,17.15.20.19.20.18.22.19,4.1.2.1
29299,ERR762353,215,17.15.20.19.20.18.22.19,4.1.2.1
29300,ERR760788,215,17.15.20.19.20.18.22.19,4.1.2.1
29301,ERR760755,215,17.15.20.19.20.18.22.19,4.1.2.1
29302,ERR845306,215,17.15.20.19.20.18.22.19,4.1.2.1
29303,ERR776666,215,17.15.20.19.20.18.22.19,4.3.2
29304,ERR760824,215,17.15.20.19.20.18.22.19,4.1.2.1
29305,ERR760751,215,17.15.20.19.20.18.22.19,4.1.2.1
29306,ERR760903,215,17.15.20.19.20.18.22.19,4.1.2.1
29307,ERR757169,215,17.15.20.19.20.18.22.19,4.1.2.1
29308,ERR760812,215,17.15.20.19.20.18.22.19,4.1.2.1
29309,ERR776463,215,17.15.20.19.20.18.22.19,4.3.2
29310,ERR760833,215,17.15.20.19.20.18.22.19,4.1.2.1
29311,ERR776659,215,17.15.20.19.20.18.22.19,4.3.2
29312,ERR776475,215,17.15.20.19.20.18.22.19,4.3.2
29313,ERR760921,215,17.15.20.19.20.18.22.19,4.1.2.1
29314,ERR760870,215,17.15.20.19.20.18.22.19,4.1.2.1
29315,ERR760879,215,17.15.20.19.20.18.22.19,4.1.2.1
29316,ERR760906,215,17.15.20.19.20.18.22.19,4.1.2.1
29317,ERR760763,215,17.15.20.19.20.18.22.19,4.1.2.1
29318,ERR4972524,279,140.15.20.19.20.18.22.19,4.3.3
29319,ERR760848,215,17.15.20.19.20.18.22.19,4.1.2.1
29320,ERR772261,215,17.15.20.19.20.18.22.19,4.3.2
29321,ERR760853,215,17.15.20.19.20.18.22.19,4.1.2.1
29322,ERR760750,215,17.15.20.19.20.18.22.19,4.1.2.1
29323,ERR760797,215,17.15.20.19.20.18.22.19,4.1.2.1
29324,ERR760746,215,17.15.20.19.20.18.22.19,4.1.2.1
29325,ERR760844,215,17.15.20.19.20.18.22.19,4.1.2.1
29326,ERR757163,215,17.15.20.19.20.18.22.19,4.1.2.1
29327,ERR757171,215,17.15.20.19.20.18.22.19,4.1.2.1
29328,ERR760857,215,17.15.20.19.20.18.22.19,4.1.2.1
29329,ERR760783,215,17.15.20.19.20.18.22.19,4.1.2.1
29330,ERR760915,215,17.15.20.19.20.18.22.19,4.1.2.1
29331,ERR776669,215,17.15.20.19.20.18.22.19,4.3.2
29332,ERR760913,215,17.15.20.19.20.18.22.19,4.1.2.1
29333,ERR760817,215,17.15.20.19.20.18.22.19,4.1.2.1
29334,ERR772254,215,17.15.20.19.20.18.22.19,4.3.2
29335,ERR760802,215,17.15.20.19.20.18.22.19,4.1.2.1
29336,ERR757178,215,17.15.20.19.20.18.22.19,4.1.2.1
29337,ERR4972496,215,17.15.20.19.20.18.22.19,4.1.1
29338,ERR760923,215,17.15.20.19.20.18.22.19,4.1.2.1
29339,ERR760815,215,17.15.20.19.20.18.22.19,4.1.2.1
29340,ERR760766,215,17.15.20.19.20.18.22.19,4.1.2.1
29341,ERR760920,215,17.15.20.19.20.18.22.19,4.1.2.1
29342,ERR4972508,276,17.15.20.19.144.18.22.19,4.3.2
29343,ERR760895,215,17.15.20.19.20.18.22.19,4.1.2.1
29344,ERR760778,215,17.15.20.19.20.18.22.19,4.1.2.1
29345,ERR760858,215,17.15.20.19.20.18.22.19,4.1.2.1
29346,ERR760869,215,17.15.20.19.20.18.22.19,4.1.2.1
29347,ERR760753,215,17.15.20.19.20.18.22.19,4.1.2.1
29348,ERR4972474,215,17.15.20.19.20.18.22.19,4.3.2
29349,ERR760736,215,17.15.20.19.20.18.22.19,4.1.2.1
29350,ERR760764,215,17.15.20.19.20.18.22.19,4.1.2.1
29351,ERR760781,215,17.15.20.19.20.18.22.19,4.1.2.1
29352,ERR776462,215,17.15.20.19.20.18.22.19,4.3.2
29353,ERR760828,215,17.15.20.19.20.18.22.19,4.1.2.1
29354,ERR760747,215,17.15.20.19.20.18.22.19,4.1.2.1
29355,ERR776466,215,17.15.20.19.20.18.22.19,4.3.2
29356,ERR776457,215,17.15.20.19.20.18.22.19,4.3.2
29357,ERR845328,215,17.15.20.19.20.18.22.19,4.1.2.1
29358,ERR845330,215,17.15.20.19.20.18.22.19,4.1.2.1
29359,ERR762352,215,17.15.20.19.20.18.22.19,4.1.2.1
29360,ERR760852,215,17.15.20.19.20.18.22.19,4.1.2.1
29361,ERR776460,215,17.15.20.19.20.18.22.19,4.3.2
29362,ERR760919,215,17.15.20.19.20.18.22.19,4.1.2.1
29363,ERR760757,215,17.15.20.19.20.18.22.19,4.1.2.1
29364,ERR760926,215,17.15.20.19.20.18.22.19,4.1.2.1
29365,ERR776461,215,17.15.20.19.20.18.22.19,4.3.2
29366,ERR760907,215,17.15.20.19.20.18.22.19,4.1.2.1
29367,ERR760916,215,17.15.20.19.20.18.22.19,4.1.2.1
29368,ERR760785,215,17.15.20.19.20.18.22.19,4.1.2.1
29369,ERR776474,215,17.15.20.19.20.18.22.19,4.3.2
29370,ERR760800,215,17.15.20.19.20.18.22.19,4.1.2.1
29371,ERR760792,215,17.15.20.19.20.18.22.19,4.1.2.1
29372,ERR845304,215,17.15.20.19.20.18.22.19,4.1.2.1
29373,ERR760904,215,17.15.20.19.20.18.22.19,4.1.2.1
29374,ERR760794,215,17.15.20.19.20.18.22.19,4.1.2.1
29375,ERR776673,215,17.15.20.19.20.18.22.19,4.3.2
29376,ERR760779,215,17.15.20.19.20.18.22.19,4.1.2.1
29377,ERR776469,215,17.15.20.19.20.18.22.19,4.3.2
29378,ERR757168,215,17.15.20.19.20.18.22.19,4.1.2.1
29379,ERR760909,215,17.15.20.19.20.18.22.19,4.1.2.1
29380,ERR776665,215,17.15.20.19.20.18.22.19,4.3.2
29381,ERR757185,215,17.15.20.19.20.18.22.19,4.1.2.1
29382,ERR757172,215,17.15.20.19.20.18.22.19,4.1.2.1
29383,ERR760905,215,17.15.20.19.20.18.22.19,4.1.2.1
29384,ERR760759,215,17.15.20.19.20.18.22.19,4.1.2.1
29385,ERR845327,215,17.15.20.19.20.18.22.19,4.1.2.1
29386,ERR772260,607c42078b1b76668d86f8845318bf97721dae9a,17.15.20.19..18.22.19,4.3.2
29387,ERR760731,215,17.15.20.19.20.18.22.19,4.1.2.1
29388,ERR757159,215,17.15.20.19.20.18.22.19,4.1.2.1
29389,ERR776667,215,17.15.20.19.20.18.22.19,4.3.2
29390,ERR760754,215,17.15.20.19.20.18.22.19,4.1.2.1
29391,ERR760897,215,17.15.20.19.20.18.22.19,4.1.2.1
29392,ERR4972506,279,140.15.20.19.20.18.22.19,4.3.3
29393,ERR760912,215,17.15.20.19.20.18.22.19,4.1.2.1
29394,ERR776671,215,17.15.20.19.20.18.22.19,4.3.2
29395,ERR850262,215,17.15.20.19.20.18.22.19,4.1.2.1
29396,ERR760910,215,17.15.20.19.20.18.22.19,4.1.2.1
29397,ERR760735,215,17.15.20.19.20.18.22.19,4.1.2.1
29398,ERR776476,215,17.15.20.19.20.18.22.19,4.3.2
29399,ERR760799,215,17.15.20.19.20.18.22.19,4.1.2.1
29400,ERR760610,215,17.15.20.19.20.18.22.19,4.1.2.1
29401,ERR760889,215,17.15.20.19.20.18.22.19,4.1.2.1
29402,ERR760798,215,17.15.20.19.20.18.22.19,4.1.2.1
29403,ERR760787,215,17.15.20.19.20.18.22.19,4.1.2.1
29404,ERR760742,215,17.15.20.19.20.18.22.19,4.1.2.1
29405,ERR772263,215,17.15.20.19.20.18.22.19,4.3.2
29406,ERR772259,215,17.15.20.19.20.18.22.19,4.3.2
29407,ERR772262,215,17.15.20.19.20.18.22.19,4.3.2
29408,ERR2704709,215,17.15.20.19.20.18.22.19,4.2.1
29409,ERR2704693,215,17.15.20.19.20.18.22.19,3
29410,ERR7737881,276,17.15.20.19.144.18.22.19,2.2.7
