sample,xxxfasta,species,ori_species,taxid,fasta
SRR12865200,test_ass/SRR12865200.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR12865200.fasta
SRR16636555,test_ass/SRR16636555.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/SRR16636555.fasta
ERR314440,test_ass/ERR314440.fasta,None,enterobacter,547,/well/aanensen/projects/amr-landscape/assemblies/enterobacter/production/fasta_passed_qc/ERR314440.fasta
SRR16080944,test_ass/SRR16080944.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR16080944.fasta
ERR2560703,test_ass/ERR2560703.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR2560703.fasta
ERR3264417,test_ass/ERR3264417.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264417.fasta
SRR9123323,test_ass/SRR9123323.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR9123323.fasta
ERR3264501,test_ass/ERR3264501.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264501.fasta
ERR3264425,test_ass/ERR3264425.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264425.fasta
SRR9847082,test_ass/SRR9847082.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR9847082.fasta
ERR3264710,test_ass/ERR3264710.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264710.fasta
SRR9847243,test_ass/SRR9847243.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR9847243.fasta
SRR9847595,test_ass/SRR9847595.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR9847595.fasta
ERR716296,test_ass/ERR716296.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR716296.fasta
ERR3306670,test_ass/ERR3306670.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3306670.fasta
ERR3306261,test_ass/ERR3306261.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3306261.fasta
SRR7692464,test_ass/SRR7692464.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR7692464.fasta
SRR18319250,test_ass/SRR18319250.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR18319250.fasta
SRR9123329,test_ass/SRR9123329.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR9123329.fasta
ERR4013854,test_ass/ERR4013854.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR4013854.fasta
ERR6049664,test_ass/ERR6049664.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR6049664.fasta
ERR3264578,test_ass/ERR3264578.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264578.fasta
ERR3306471,test_ass/ERR3306471.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3306471.fasta
ERR3264741,test_ass/ERR3264741.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264741.fasta
SRR18318923,test_ass/SRR18318923.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR18318923.fasta
ERR3264418,test_ass/ERR3264418.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264418.fasta
ERR3264947,test_ass/ERR3264947.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/ERR3264947.fasta
SRR9847499,test_ass/SRR9847499.fasta,None,hinfluenzae,727,/well/aanensen/projects/amr-landscape/assemblies/hinfluenzae/production/fasta_passed_qc/SRR9847499.fasta
SRR12430841,test_ass/SRR12430841.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR12430841.fasta
SRR8397340,test_ass/SRR8397340.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR8397340.fasta
SRR6919329,test_ass/SRR6919329.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR6919329.fasta
SRR10232118,test_ass/SRR10232118.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR10232118.fasta
SRR6879360,test_ass/SRR6879360.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR6879360.fasta
SRR10229786,test_ass/SRR10229786.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR10229786.fasta
SRR7506813,test_ass/SRR7506813.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR7506813.fasta
SRR5215739,test_ass/SRR5215739.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR5215739.fasta
SRR8754939,test_ass/SRR8754939.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR8754939.fasta
SRR7632604,test_ass/SRR7632604.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR7632604.fasta
SRR2007820,test_ass/SRR2007820.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR2007820.fasta
SRR6386380,test_ass/SRR6386380.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR6386380.fasta
SRR10096516,test_ass/SRR10096516.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR10096516.fasta
SRR9827012,test_ass/SRR9827012.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR9827012.fasta
SRR2015100,test_ass/SRR2015100.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR2015100.fasta
SRR10350937,test_ass/SRR10350937.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR10350937.fasta
SRR5160650,test_ass/SRR5160650.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR5160650.fasta
SRR14219225,test_ass/SRR14219225.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR14219225.fasta
SRR7962185,test_ass/SRR7962185.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR7962185.fasta
SRR1966663,test_ass/SRR1966663.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR1966663.fasta
SRR7359617,test_ass/SRR7359617.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR7359617.fasta
SRR5216426,test_ass/SRR5216426.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR5216426.fasta
SRR6919818,test_ass/SRR6919818.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR6919818.fasta
SRR6299366,test_ass/SRR6299366.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR6299366.fasta
SRR1968164,test_ass/SRR1968164.fasta,Salmonella,salmonella_enteritidis,149539,/well/aanensen/projects/amr-landscape/assemblies/salmonella_enteritidis/production/fasta_passed_qc/SRR1968164.fasta
SRR7976617,test_ass/SRR7976617.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7976617.fasta
SRR7140021,test_ass/SRR7140021.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7140021.fasta
SRR3883436,test_ass/SRR3883436.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR3883436.fasta
SRR12073444,test_ass/SRR12073444.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR12073444.fasta
SRR10461191,test_ass/SRR10461191.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR10461191.fasta
SRR3883430,test_ass/SRR3883430.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR3883430.fasta
SRR7976542,test_ass/SRR7976542.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7976542.fasta
SRR16481613,test_ass/SRR16481613.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR16481613.fasta
SRR9316799,test_ass/SRR9316799.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR9316799.fasta
SRR12073443,test_ass/SRR12073443.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR12073443.fasta
SRR7976583,test_ass/SRR7976583.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7976583.fasta
SRR12667431,test_ass/SRR12667431.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR12667431.fasta
SRR7976600,test_ass/SRR7976600.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7976600.fasta
SRR11485331,test_ass/SRR11485331.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR11485331.fasta
SRR9316807,test_ass/SRR9316807.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR9316807.fasta
SRR7909396,test_ass/SRR7909396.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7909396.fasta
SRR10461255,test_ass/SRR10461255.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR10461255.fasta
SRR7976605,test_ass/SRR7976605.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7976605.fasta
SRR10851769,test_ass/SRR10851769.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR10851769.fasta
SRR9316797,test_ass/SRR9316797.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR9316797.fasta
SRR10461204,test_ass/SRR10461204.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR10461204.fasta
SRR10461192,test_ass/SRR10461192.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR10461192.fasta
SRR10461243,test_ass/SRR10461243.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR10461243.fasta
SRR7909303,test_ass/SRR7909303.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7909303.fasta
SRR7140012,test_ass/SRR7140012.fasta,None,candida_auris,498019,/well/aanensen/projects/amr-landscape/assemblies/candida_auris/production/fasta_passed_qc/SRR7140012.fasta
ERR223642,test_ass/ERR223642.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR223642.fasta
SRR12611844,test_ass/SRR12611844.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR12611844.fasta
SRR3349813,test_ass/SRR3349813.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3349813.fasta
SRR17121041,test_ass/SRR17121041.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17121041.fasta
SRR11904342,test_ass/SRR11904342.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11904342.fasta
SRR11725001,test_ass/SRR11725001.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR11725001.fasta
SRR4418275,test_ass/SRR4418275.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR4418275.fasta
SRR14109809,test_ass/SRR14109809.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR14109809.fasta
ERR3325558,test_ass/ERR3325558.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3325558.fasta
SRR16683447,test_ass/SRR16683447.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR16683447.fasta
ERR3851680,test_ass/ERR3851680.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3851680.fasta
SRR4416039,test_ass/SRR4416039.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR4416039.fasta
SRR3349819,test_ass/SRR3349819.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3349819.fasta
ERR7987113,test_ass/ERR7987113.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7987113.fasta
ERR7987442,test_ass/ERR7987442.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7987442.fasta
SRR5827408,test_ass/SRR5827408.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR5827408.fasta
SRR3361177,test_ass/SRR3361177.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3361177.fasta
ERR3895216,test_ass/ERR3895216.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3895216.fasta
ERR7986006,test_ass/ERR7986006.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR7986006.fasta
ERR4776774,test_ass/ERR4776774.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR4776774.fasta
ERR3325933,test_ass/ERR3325933.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR3325933.fasta
SRR3343571,test_ass/SRR3343571.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR3343571.fasta
ERR222906,test_ass/ERR222906.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/ERR222906.fasta
SRR17423988,test_ass/SRR17423988.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR17423988.fasta
SRR12612878,test_ass/SRR12612878.fasta,Neisseria,neisseria_gonorrhoeae,485,/well/aanensen/projects/amr-landscape/assemblies/neisseria_gonorrhoeae/production/fasta_passed_qc/SRR12612878.fasta
